gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeProbability,drawProbability,awayProbability,homeGoalsHalfTime,awayGoalsHalfTime
7953,4,2017,2017-10-14 15:15:00,142,150,1,2,813,1.845,7.342,0,1
7954,4,2017,2017-10-15 11:00:00,156,139,0,0,2.981,4.539,248,0,0
7955,4,2017,2017-10-15 15:15:00,223,154,1,2,5.009,2.488,2.503,1,2
7956,4,2017,2017-10-16 20:00:00,144,152,2,5,434,2.358,3.302,0,2
7957,4,2017,2017-10-14 19:45:00,143,148,1,1,569,2.026,7.405,1,0
7958,4,2017,2017-10-15 17:30:00,137,159,0,2,1.581,2.598,5.821,0,0
7959,4,2017,2017-10-21 15:15:00,153,158,2,0,3.614,3.801,2.585,1,0
7960,4,2017,2017-10-23 20:00:00,139,223,1,2,4.464,2.847,2.689,0,1
7961,4,2017,2017-10-22 19:45:00,150,156,3,0,7.088,2.237,675,2,0
7962,4,2017,2017-10-21 12:00:00,151,142,1,1,2.532,3.929,3.539,0,0
7963,4,2017,2017-10-23 19:00:00,140,141,1,1,5.538,3.039,1.423,0,1
7964,4,2017,2017-10-21 17:30:00,146,138,4,0,5.891,2.387,1.722,1,0
7965,4,2017,2017-10-22 17:30:00,159,147,1,0,3.212,3.829,2.959,0,0
7966,4,2017,2017-10-21 19:45:00,148,137,2,0,787,1.529,601,1,0
7967,4,2017,2017-10-23 01:15:00,152,143,0,1,2.469,3.096,4.435,0,1
7968,4,2017,2017-10-22 11:00:00,154,144,4,0,8.302,1.221,477,0,0
7969,4,2017,2017-10-28 12:00:00,158,146,1,2,1.656,3.244,0.51,0,1
7970,4,2017,2017-10-30 20:00:00,141,153,1,0,4.171,4.165,1.664,0,0
7971,4,2017,2017-10-29 11:00:00,142,140,2,1,6.056,223,1.714,0,1
7972,4,2017,2017-10-29 17:30:00,156,151,2,2,4.872,2.981,2.147,0,2
7973,4,2017,2017-10-29 15:15:00,223,150,2,1,5.614,2.337,2.049,0,1
7974,4,2017,2017-10-30 20:00:00,144,139,1,3,628,1.718,7.654,1,1
7975,4,2017,2017-10-28 17:30:00,143,154,1,1,5.999,2.552,1.449,0,0
7976,4,2017,2017-10-29 19:45:00,137,152,2,1,6.623,2.165,1.212,1,0
7977,4,2017,2017-10-28 19:45:00,147,148,0,2,736,1.455,7.809,0,1
7978,4,2017,2017-10-28 21:30:00,138,159,2,1,557,2.791,1.639,1,0
7979,4,2017,2017-11-04 17:30:00,158,141,1,0,4.185,3.471,2.344,1,0
7980,4,2017,2017-11-03 20:00:00,153,142,2,2,3.367,3.419,3.214,0,2
7981,4,2017,2017-11-05 17:30:00,140,156,3,1,9.448,494,58,2,0
7982,4,2017,2017-11-05 11:00:00,151,223,1,2,1.013,2.428,6.559,0,0
7983,4,2017,2017-11-05 19:45:00,150,144,3,0,9.248,682,7,1,0
7984,4,2017,2017-11-04 15:15:00,139,143,0,1,2.324,4.803,2.873,0,0
7985,4,2017,2017-11-05 17:30:00,154,137,2,0,5.348,3.006,1.646,0,0
7986,4,2017,2017-11-05 15:15:00,152,147,3,1,3.445,2.889,3.666,3,1
7987,4,2017,2017-11-05 03:45:00,148,138,2,1,8.069,151,421,1,0
7988,4,2017,2017-11-04 12:00:00,146,159,3,0,6.237,2.232,1.531,1,0
7989,4,2017,2017-11-19 15:15:00,141,146,0,2,298,3.026,3.994,0,0
7990,4,2017,2017-11-18 12:00:00,142,158,4,1,9.758,201,41,2,0
7991,4,2017,2017-11-20 20:00:00,156,153,5,0,8.503,1.158,339,2,0
7992,4,2017,2017-11-17 20:00:00,223,140,1,1,2.874,3.098,4.028,0,1
7993,4,2017,2017-11-19 17:30:00,144,151,0,2,3.214,3.268,3.518,0,0
7994,4,2017,2017-11-18 19:45:00,143,150,0,0,1.697,2.831,5.472,0,0
7995,4,2017,2017-11-19 11:00:00,137,139,3,2,4.822,3.131,2.047,1,1
7996,4,2017,2017-11-19 19:45:00,147,154,1,1,2.183,2.868,4.949,0,1
7997,4,2017,2017-11-18 17:30:00,138,152,2,1,188,2.106,6.014,1,1
7998,4,2017,2017-11-18 15:15:00,159,148,0,3,1.194,1.753,7.053,0,1
7999,4,2017,2017-11-27 20:00:00,141,142,1,0,4.768,3.263,1.969,0,0
8000,4,2017,2017-11-25 12:00:00,158,156,1,2,1.108,3.046,5.846,0,1
8001,4,2017,2017-11-25 17:30:00,153,223,2,2,2.903,2.817,428,0,1
8002,4,2017,2017-11-26 15:15:00,140,144,2,2,3.661,2.443,3.896,1,1
8003,4,2017,2017-11-25 19:45:00,151,143,0,5,873,1.395,7.732,0,2
8004,4,2017,2017-11-25 15:15:00,150,137,3,2,9.509,411,8,2,1
8005,4,2017,2017-11-26 11:00:00,139,147,2,2,4.626,2.609,2.765,1,1
8006,4,2017,2017-11-26 17:30:00,154,138,2,3,4.223,2.654,3.123,1,0
8007,4,2017,2017-11-24 20:00:00,152,159,1,0,4.677,349,1.833,1,0
8008,4,2017,2017-11-26 19:45:00,146,148,1,1,4.771,3.401,1.828,0,0
8009,4,2017,2017-12-03 15:15:00,142,146,1,0,4.265,354,2.195,0,0
8010,4,2017,2017-12-03 17:30:00,156,141,3,1,8.439,1.318,243,2,0
8011,4,2017,2017-12-04 20:00:00,223,158,2,3,473,1.757,777,0,0
8012,4,2017,2017-12-03 19:45:00,144,153,1,0,8.852,899,249,1,0
8013,4,2017,2017-12-02 15:15:00,143,140,2,1,6.716,1.924,136,0,1
8014,4,2017,2017-12-01 20:00:00,137,151,0,0,425,3.882,1.868,0,0
8015,4,2017,2017-12-02 19:45:00,147,150,0,0,2.234,2.814,4.952,0,0
8016,4,2017,2017-12-02 17:30:00,138,139,2,0,6.293,2.421,1.286,1,0
8017,4,2017,2017-12-03 11:00:00,159,154,3,1,4.292,3.072,2.636,0,0
8018,4,2017,2017-12-02 12:00:00,148,152,2,2,8.512,1.028,46,1,1
8019,4,2017,2017-12-09 12:00:00,142,156,0,0,677,3.185,6.138,0,0
8020,4,2017,2017-12-11 20:00:00,141,223,0,1,497,1.923,758,0,1
8021,4,2017,2017-12-08 20:00:00,158,144,2,0,9.732,228,4,1,0
8022,4,2017,2017-12-10 15:15:00,153,143,0,1,1.101,3.856,5.043,0,1
8023,4,2017,2017-12-10 11:00:00,140,137,0,2,3.003,2.849,4.148,0,1
8024,4,2017,2017-12-10 17:30:00,151,147,1,2,1.503,2.361,6.136,0,1
8025,4,2017,2017-12-09 15:15:00,150,138,5,0,9.589,342,69,5,0
8026,4,2017,2017-12-09 17:30:00,139,159,1,0,5.873,3.688,439,1,0
8027,4,2017,2017-12-10 19:45:00,154,148,0,2,58,359,9.583,0,0
8028,4,2017,2017-12-09 19:45:00,146,152,2,1,4.004,3.396,0.26,1,0
8029,4,2017,2017-12-18 20:00:00,137,153,0,2,1.356,0.22,6.444,0,1
8030,4,2017,2017-12-17 15:15:00,152,154,0,1,3.712,3.658,263,0,1
8031,4,2017,2017-12-16 17:30:00,156,146,2,1,2.394,3.203,4.403,0,0
8032,4,2017,2017-12-17 11:00:00,223,142,1,0,2.568,578,1.652,1,0
8033,4,2017,2017-12-17 17:30:00,144,141,2,2,1.877,2.601,5.522,0,2
8034,4,2017,2017-12-16 19:45:00,143,158,1,0,5.022,3.223,1.755,0,0
8035,4,2017,2017-12-16 15:15:00,147,140,0,0,4.628,3.653,1.719,0,0
8036,4,2017,2017-12-15 20:00:00,138,151,0,0,7.009,1.787,1.204,0,0
8037,4,2017,2018-02-21 17:45:00,159,150,1,3,1.488,2.752,576,1,2
8038,4,2017,2017-12-17 19:45:00,148,139,4,0,9.994,"6,00E-04",0,2,0
8039,4,2017,2017-12-21 18:30:00,156,223,4,1,9.067,745,188,2,1
8040,4,2017,2017-12-20 18:30:00,142,144,2,0,6.186,1.841,1.973,2,0
8041,4,2017,2017-12-22 20:30:00,141,143,1,0,3.659,3.508,2.833,0,0
8042,4,2017,2017-12-21 20:30:00,158,137,1,0,8.707,1.081,212,0,0
8043,4,2017,2017-12-22 18:30:00,153,147,0,2,745,1.422,7.833,0,1
8044,4,2017,2017-12-20 20:30:00,140,138,3,1,8.264,1.395,341,1,1
8045,4,2017,2017-12-19 20:30:00,151,159,0,0,5.038,3.887,1.075,0,0
8046,4,2017,2017-12-23 12:00:00,150,148,0,3,464,893,8.643,0,0
8047,4,2017,2017-12-23 17:30:00,139,152,1,3,4.177,2.722,3.101,0,2
8048,4,2017,2017-12-23 15:15:00,146,154,0,1,6.107,2.224,1.669,0,1
8049,4,2017,2018-01-06 17:30:00,144,156,1,2,1.013,3.211,5.776,1,0
8050,4,2017,2018-01-06 12:00:00,143,142,2,0,4.952,2.747,2.301,1,0
8051,4,2017,2018-01-08 20:00:00,137,141,0,1,6.072,3.121,807,0,1
8052,4,2017,2018-01-07 17:30:00,147,158,2,0,9.286,621,93,1,0
8053,4,2017,2018-01-06 19:45:00,138,153,3,5,2.707,2.671,4.622,2,2
8054,4,2017,2018-01-07 11:00:00,159,140,1,0,4.127,3.673,0.22,0,0
8055,4,2017,2018-01-07 15:15:00,148,151,3,0,759,1.686,724,2,0
8056,4,2017,2018-01-07 19:45:00,152,150,2,2,3.895,2.528,3.577,1,2
8057,4,2017,2018-01-07 17:30:00,154,139,1,1,2.481,2.632,4.887,1,0
8058,4,2017,2018-01-06 15:15:00,146,223,2,1,3.336,2.795,3.869,1,1
8059,4,2017,2018-01-14 11:00:00,151,152,0,1,8.072,1.607,321,0,1
8060,4,2017,2018-01-13 15:15:00,150,154,0,1,7.397,1.733,87,0,0
8061,4,2017,2018-01-13 19:45:00,139,146,1,2,7.458,191,632,0,1
8062,4,2017,2018-01-14 17:30:00,141,147,1,1,1.444,2.962,5.594,1,1
8063,4,2017,2018-01-14 15:15:00,158,138,1,0,2.506,3.717,3.777,0,0
8064,4,2017,2018-01-15 20:00:00,153,159,3,2,4.231,2.755,3.014,2,1
8065,4,2017,2018-01-14 19:45:00,140,148,2,4,2.152,2.994,4.854,2,1
8066,4,2017,2018-01-13 12:00:00,223,144,6,0,993,63,"7,00E-04",1,0
8067,4,2017,2018-01-13 17:30:00,156,143,0,1,1.713,2.433,5.854,0,1
8068,4,2017,2018-01-12 20:00:00,142,137,1,0,6.874,2.332,794,0,0
8069,4,2017,2018-01-20 19:45:00,144,146,2,1,6.901,1.701,1.398,1,1
8070,4,2017,2018-01-20 15:15:00,143,223,1,1,5.298,3.007,1.695,1,0
8071,4,2017,2018-01-22 20:00:00,156,137,1,1,3.779,2.913,3.308,0,1
8072,4,2017,2018-01-20 12:00:00,141,138,0,3,227,2.931,4.799,0,2
8073,4,2017,2018-01-19 20:00:00,142,147,2,2,9.091,707,202,1,1
8074,4,2017,2018-01-21 19:45:00,153,148,0,5,215,912,8.873,0,0
8075,4,2017,2018-01-21 11:00:00,158,159,2,2,4.361,3.141,2.498,0,0
8076,4,2017,2018-01-20 17:30:00,154,151,2,1,8.685,101,305,1,0
8077,4,2017,2018-01-21 17:30:00,140,152,1,2,5.172,2.758,207,1,1
8078,4,2017,2018-01-21 15:15:00,150,139,7,1,6.688,1.784,1.528,2,1
8079,4,2017,2018-01-27 19:45:00,154,140,4,2,7.519,1.631,85,4,1
8080,4,2017,2018-01-29 20:00:00,152,153,3,2,7.302,1.735,963,1,0
8081,4,2017,2018-01-28 19:45:00,148,158,2,1,6.687,2.352,961,0,1
8082,4,2017,2018-01-26 20:00:00,147,156,1,1,732,1.918,762,0,0
8083,4,2017,2018-01-28 17:30:00,138,142,1,1,6.278,2.382,134,0,0
8084,4,2017,2018-01-28 00:00:00,159,141,3,2,1.626,2.892,5.482,1,0
8085,4,2017,2018-01-27 17:30:00,137,223,0,0,3.282,394,2.778,0,0
8086,4,2017,2018-01-28 15:15:00,143,144,3,0,963,31,6,0,0
8087,4,2017,2018-01-27 00:00:00,139,151,2,2,3.966,3.035,2.999,2,0
8088,4,2017,2018-01-27 15:15:00,146,150,1,4,1.126,1.801,7.073,0,2
8089,4,2017,2018-02-03 19:45:00,151,150,2,2,3.715,283,3.455,1,1
8090,4,2017,2018-02-02 20:00:00,140,139,5,0,9.546,402,52,1,0
8091,4,2017,2018-02-03 15:15:00,153,154,2,1,1.041,2.424,6.535,1,0
8092,4,2017,2018-02-03 17:30:00,158,152,2,1,3.287,2.975,3.738,2,0
8093,4,2017,2018-02-04 15:15:00,141,148,1,1,4.138,3.481,2.381,0,0
8094,4,2017,2018-02-04 11:00:00,142,159,0,0,6.937,2.813,25,0,0
8095,4,2017,2018-02-03 12:00:00,156,138,5,1,3.539,2.743,3.718,3,1
8096,4,2017,2018-02-04 17:30:00,223,147,2,0,9.733,235,32,1,0
8097,4,2017,2018-02-05 20:00:00,144,137,1,0,1.037,3.667,5.296,0,0
8098,4,2017,2018-02-04 19:45:00,143,146,1,0,3.571,4.749,168,0,0
8099,4,2017,2018-02-11 19:45:00,146,151,3,1,9.894,95,11,1,1
8100,4,2017,2018-02-10 19:45:00,150,140,5,2,9.856,115,29,4,0
8101,4,2017,2018-02-12 20:00:00,139,153,0,1,4.485,3.169,2.346,0,0
8102,4,2017,2018-02-10 12:00:00,154,158,1,2,6.791,2.153,1.056,0,1
8103,4,2017,2018-02-11 17:30:00,152,141,2,2,9.149,749,102,1,1
8104,4,2017,2018-02-11 15:15:00,148,142,0,0,5.529,3.364,1.107,0,0
8105,4,2017,2018-02-10 17:30:00,159,156,0,1,199,1.994,7.807,0,0
8106,4,2017,2018-02-11 11:00:00,138,223,1,0,556,2.741,1.699,0,0
8107,4,2017,2018-02-09 20:00:00,147,144,0,0,3.896,4.434,167,0,0
8108,4,2017,2018-02-10 15:15:00,137,143,0,1,2.137,4.703,316,0,1
8109,4,2017,2018-02-18 11:00:00,140,151,3,0,7.952,1.496,552,2,0
8110,4,2017,2018-02-18 19:45:00,153,150,3,5,5.258,217,2.572,2,1
8111,4,2017,2018-02-17 17:30:00,158,139,1,0,3.962,5.021,1.017,0,0
8112,4,2017,2018-02-18 17:30:00,141,154,1,1,3.656,3.456,2.888,0,1
8113,4,2017,2018-02-19 20:00:00,142,152,3,0,8.435,1.463,102,1,0
8114,4,2017,2018-02-17 15:15:00,156,148,0,2,33,967,8.703,0,1
8115,4,2017,2018-02-18 15:15:00,143,147,2,0,5.427,3.828,745,0,0
8116,4,2017,2018-02-17 19:45:00,137,146,1,2,3.114,3.428,3.458,1,0
8117,4,2017,2018-02-16 20:00:00,223,159,3,0,6.104,2.787,1.109,2,0
8118,4,2017,2018-02-17 12:00:00,144,138,1,2,398,1.231,8.371,0,1
8119,4,2017,2018-02-25 17:30:00,146,140,2,1,7.372,1.944,684,1,0
8120,4,2017,2018-02-24 15:15:00,150,158,4,0,9.269,55,181,1,0
8121,4,2017,2018-02-26 20:00:00,151,153,0,2,909,2.048,7.043,0,0
8122,4,2017,2018-02-24 19:45:00,148,223,6,1,8.653,949,398,4,1
8123,4,2017,2018-02-24 12:00:00,152,156,2,0,2.979,2.648,4.373,0,0
8124,4,2017,2018-02-25 11:00:00,154,142,1,0,1.555,3.053,5.392,1,0
8125,4,2017,2018-02-23 20:00:00,139,141,0,0,8.077,1.522,401,0,0
8126,4,2017,2018-02-25 15:15:00,147,137,2,1,1.204,2.682,6.114,2,1
8127,4,2017,2018-02-25 19:45:00,138,143,2,5,493,1.116,8.391,0,2
8128,4,2017,2018-02-24 17:30:00,159,144,0,0,8.049,1.756,195,0,0
8129,4,2017,2018-03-01 18:30:00,153,140,0,0,2.164,5.383,2.453,0,0
8130,4,2017,2018-02-28 18:30:00,142,139,3,0,8.828,1.033,139,2,0
8131,4,2017,2018-02-28 20:30:00,156,154,1,0,4.918,335,1.732,1,0
8132,4,2017,2018-02-27 20:30:00,223,152,1,0,0.63,2.697,1.003,1,0
8133,4,2017,2018-02-27 19:00:00,141,150,1,0,2.358,3.128,4.514,0,0
8134,4,2017,2018-03-01 20:30:00,158,151,1,0,8.895,923,182,0,0
8135,4,2017,2018-02-28 20:30:00,143,159,4,0,8.267,1.236,497,2,0
8136,4,2017,2018-02-28 18:30:00,147,146,1,1,8.688,1.145,167,0,1
8137,4,2017,2018-02-28 18:30:00,137,138,0,1,1.031,3.621,5.348,0,1
8138,4,2017,2018-03-01 20:00:00,144,148,1,1,4.498,3.014,2.488,0,1
8139,4,2017,2018-03-04 19:45:00,146,153,2,0,5.783,3.162,1.055,1,0
8140,4,2017,2018-03-04 17:30:00,140,158,2,1,8.143,1.499,358,2,1
8141,4,2017,2018-03-04 11:00:00,151,141,1,1,6.494,2.167,1.339,0,0
8142,4,2017,2018-03-03 19:45:00,150,142,3,1,6.952,2.214,834,2,0
8143,4,2017,2018-03-03 17:30:00,139,156,1,1,5.582,2.912,1.506,1,1
8144,4,2017,2018-03-03 12:00:00,154,223,0,2,3.424,4.972,1.604,0,1
8145,4,2017,2018-03-05 20:00:00,152,144,2,1,5.821,268,1.499,0,0
8146,4,2017,2018-03-04 15:15:00,148,143,1,0,5.103,4.191,706,1,0
8147,4,2017,2018-03-03 17:30:00,159,137,2,0,4.909,3.545,1.546,0,0
8148,4,2017,2018-03-03 15:15:00,138,147,2,0,8.451,112,429,2,0
8149,4,2017,2018-03-12 20:00:00,158,153,1,3,1.381,2.399,622,0,2
8150,4,2017,2018-03-11 11:00:00,141,140,2,1,7.748,158,672,0,1
8151,4,2017,2018-03-10 17:30:00,142,151,0,1,5.877,2.559,1.564,0,0
8152,4,2017,2018-03-10 12:00:00,156,150,1,2,2.736,2.511,4.753,0,1
8153,4,2017,2018-03-09 20:00:00,223,139,2,0,4.464,3.647,1.889,1,0
8154,4,2017,2018-03-11 17:30:00,144,154,0,2,536,1.475,7.989,0,0
8155,4,2017,2018-03-11 15:15:00,143,152,3,0,5.749,274,1.511,1,0
8156,4,2017,2018-03-10 19:45:00,137,148,0,2,414,1.267,8.319,0,2
8157,4,2017,2018-03-11 19:45:00,147,159,2,0,3.292,2.986,3.722,2,0
8158,4,2017,2018-03-10 15:15:00,138,146,0,2,3.399,2.964,3.637,0,1
8159,4,2017,2018-03-17 15:15:00,146,158,3,1,0.71,1.653,1.247,2,0
8160,4,2017,2018-03-17 19:45:00,153,141,3,0,5.012,424,748,1,0
8161,4,2017,2018-03-17 17:30:00,140,142,1,2,1.751,3.902,4.347,1,1
8162,4,2017,2018-03-16 20:00:00,151,156,2,1,3.152,2.737,4.111,1,0
8163,4,2017,2018-03-18 19:45:00,150,223,6,3,7.731,133,939,1,1
8164,4,2017,2018-03-17 12:00:00,139,144,1,1,6.492,2.756,752,1,1
8165,4,2017,2018-03-18 17:30:00,154,143,2,1,3.954,3.585,2.461,0,1
8166,4,2017,2018-03-18 17:30:00,152,137,0,0,6.374,2.686,94,0,0
8167,4,2017,2018-03-18 15:15:00,148,147,2,0,8.563,1.081,356,2,0
8168,4,2017,2018-03-18 11:00:00,159,138,2,1,7.487,1.863,65,1,0
8169,4,2017,2018-04-01 11:00:00,141,158,0,0,318,4.271,2.549,0,0
8170,4,2017,2018-04-02 20:00:00,142,153,0,1,7.057,2.181,762,0,0
8171,4,2017,2018-04-01 17:30:00,156,140,0,0,2.306,3.987,3.707,0,0
8172,4,2017,2018-03-31 00:00:00,223,151,1,1,1.266,2.267,6.467,0,0
8173,4,2017,2018-03-31 00:00:00,144,150,0,3,135,426,9.439,0,2
8174,4,2017,2018-04-01 19:45:00,143,139,1,0,4.618,2.953,2.429,1,0
8175,4,2017,2018-04-01 17:30:00,137,154,1,0,7.321,2.054,625,1,0
8176,4,2017,2018-03-31 00:00:00,147,152,1,1,804,1.484,476,0,0
8177,4,2017,2018-03-31 00:00:00,138,148,2,2,8.141,1.164,695,1,0
8178,4,2017,2018-04-01 15:15:00,159,146,0,1,5.996,371,294,0,0
8179,4,2017,2018-04-07 14:15:00,152,138,4,0,5.272,2.342,2.386,1,0
8180,4,2017,2018-04-06 19:00:00,139,137,3,2,818,133,49,1,1
8181,4,2017,2018-04-09 19:00:00,154,147,1,3,73,272,9.655,0,1
8182,4,2017,2018-04-07 18:45:00,148,159,3,1,8.768,932,0.03,2,0
8183,4,2017,2018-04-08 18:45:00,146,141,1,0,5.953,218,1.867,1,0
8184,4,2017,2018-04-07 11:00:00,158,142,2,0,5.241,3.255,1.504,0,0
8185,4,2017,2018-04-07 16:30:00,153,156,2,0,8.257,1.355,388,1,0
8186,4,2017,2018-04-08 16:30:00,140,223,5,0,9.523,392,85,2,0
8187,4,2017,2018-04-08 10:00:00,151,144,2,1,4.325,2.633,3.042,1,0
8188,4,2017,2018-04-08 14:15:00,150,143,1,1,6.257,2.095,1.648,0,0
8189,4,2017,2018-04-15 16:30:00,142,141,1,0,331,418,251,0,0
8190,4,2017,2018-04-15 10:00:00,156,158,0,1,729,2.425,285,0,1
8191,4,2017,2018-04-13 19:00:00,223,153,0,1,1.014,2.597,6.389,0,1
8192,4,2017,2018-04-14 16:30:00,144,140,0,1,245,742,9.013,0,1
8193,4,2017,2018-04-15 14:15:00,143,151,3,0,4.681,3.243,2.076,1,0
8194,4,2017,2018-04-15 18:45:00,137,150,1,2,1.354,2.062,6.584,0,1
8195,4,2017,2018-04-14 18:45:00,147,139,2,3,189,2.841,5.269,0,2
8196,4,2017,2018-04-14 11:00:00,138,154,2,2,5.644,2.587,1.769,0,1
8197,4,2017,2018-04-14 14:15:00,148,146,2,1,3.039,2.524,4.437,1,0
8198,4,2017,2018-04-14 16:30:00,159,152,1,0,6.351,236,1.289,0,0
8199,4,2017,2018-04-18 17:30:00,141,156,0,1,306,5.357,1.583,0,1
8200,4,2017,2018-04-18 17:30:00,146,142,1,2,4.287,3.712,2.001,0,1
8201,4,2017,2018-04-19 19:30:00,151,137,1,0,6.027,276,1.213,0,0
8202,4,2017,2018-04-19 17:30:00,140,143,3,0,4.252,3.975,1.773,1,0
8203,4,2017,2018-04-19 19:30:00,153,144,1,0,7.703,2.247,5,0,0
8204,4,2017,2018-04-19 17:30:00,158,223,1,2,1.371,2.429,0.62,0,0
8205,4,2017,2018-04-18 19:30:00,150,147,1,1,477,2.902,2.328,0,1
8206,4,2017,2018-04-17 17:30:00,139,138,0,0,4.067,2.407,3.526,0,0
8207,4,2017,2018-04-17 19:30:00,154,159,2,1,7.224,2.346,43,1,0
8208,4,2017,2018-04-17 19:00:00,152,148,2,2,6.465,1.947,1.588,1,1
8209,4,2017,2018-04-21 11:00:00,156,142,0,1,1.997,443,3.573,0,1
8210,4,2017,2018-04-22 10:00:00,223,141,0,2,6.274,2.282,1.444,0,1
8211,4,2017,2018-04-22 16:30:00,144,158,0,4,638,2.092,727,0,0
8212,4,2017,2018-04-22 18:45:00,143,153,0,0,5.162,3.138,0.17,0,0
8213,4,2017,2018-04-22 14:15:00,137,140,2,0,2.703,3.216,4.081,2,0
8214,4,2017,2018-04-23 19:00:00,147,151,1,3,436,2.627,3.013,1,2
8215,4,2017,2018-05-09 20:30:00,138,150,3,2,4.006,2.522,3.472,2,0
8216,4,2017,2018-04-20 19:00:00,159,139,0,0,2.449,3.432,4.119,0,0
8217,4,2017,2018-05-09 19:00:00,148,154,5,1,8.493,1.035,472,3,0
8218,4,2017,2018-04-21 14:15:00,152,146,1,1,729,1.607,7.664,0,0
8219,4,2017,2018-04-29 15:00:00,146,156,0,0,1.734,2.898,5.368,0,0
8220,4,2017,2018-04-28 00:00:00,141,144,1,1,5.158,2.429,2.413,0,1
8221,4,2017,2018-04-29 15:00:00,142,223,1,1,4.902,2.646,2.452,1,1
8222,4,2017,2018-04-27 00:00:00,151,138,2,1,5.965,2.313,1.722,1,1
8223,4,2017,2018-04-28 00:00:00,140,147,3,1,5.384,2.861,1.755,2,0
8224,4,2017,2018-04-30 00:00:00,153,137,2,1,7.391,1.829,78,1,1
8225,4,2017,2018-04-29 15:00:00,158,143,0,1,249,904,8.847,0,0
8226,4,2017,2018-04-28 00:00:00,154,152,4,1,9.178,568,254,3,1
8227,4,2017,2018-04-29 15:00:00,139,148,2,4,1.936,1.727,6.337,1,2
8228,4,2017,2018-04-28 00:00:00,150,159,2,1,0.3,2.736,4.264,2,0
8229,4,2017,2018-05-05 12:00:00,223,156,1,4,3.153,2.551,4.296,0,2
8230,4,2017,2018-05-06 17:30:00,144,142,0,1,5.494,235,2.156,0,0
8231,4,2017,2018-05-06 15:15:00,143,141,0,2,1.293,3.321,5.386,0,0
8232,4,2017,2018-05-06 11:00:00,137,158,0,3,348,2.631,3.889,0,1
8233,4,2017,2018-05-05 15:15:00,147,153,2,0,6.257,3.203,54,0,0
8234,4,2017,2018-05-04 20:00:00,138,140,1,0,6.656,2.331,1.013,0,0
8235,4,2017,2018-05-07 20:00:00,159,151,0,3,3.366,2.789,3.845,0,0
8236,4,2017,2018-05-06 19:45:00,148,150,2,2,2.648,2.661,4.691,1,1
8237,4,2017,2018-05-05 17:30:00,152,139,1,1,3.834,348,2.686,1,0
8238,4,2017,2018-05-05 19:45:00,154,146,1,0,6.321,2.814,865,0,0
8239,4,2017,2018-05-12 17:30:00,223,146,0,1,209,3.563,4.347,0,0
8240,4,2017,2018-05-12 17:30:00,156,144,1,0,5.059,3.399,1.542,1,0
8241,4,2017,2018-05-12 17:30:00,142,143,0,1,3.939,365,2.411,0,1
8242,4,2017,2018-05-13 15:15:00,141,137,4,1,8.764,909,327,3,1
8243,4,2017,2018-05-12 17:30:00,158,147,3,1,1.067,3.196,5.737,1,0
8244,4,2017,2018-05-12 17:30:00,153,138,2,2,197,2.924,5.106,1,0
8245,4,2017,2018-05-12 17:30:00,140,159,3,2,7.134,1.815,1.051,2,1
8246,4,2017,2018-05-13 19:45:00,151,148,5,4,7.357,1.528,1.115,2,1
8247,4,2017,2018-05-12 17:30:00,150,152,6,0,8.501,129,209,3,0
8248,4,2017,2018-05-12 17:30:00,139,154,2,4,2.057,2.115,5.828,0,3
8249,4,2017,2018-05-19 00:00:00,144,223,1,2,1.938,3.025,5.037,1,2
8250,4,2017,2018-05-20 16:00:00,143,156,2,2,5.153,2.742,2.105,1,1
8251,4,2017,2018-05-19 00:00:00,137,142,0,1,1.462,3.132,5.406,0,0
8252,4,2017,2018-05-20 16:00:00,147,141,0,1,2.674,3.265,4.061,0,1
8253,4,2017,2018-05-19 00:00:00,138,158,1,0,7.058,1.907,1.035,1,0
8254,4,2017,2018-05-19 00:00:00,159,153,3,2,2.145,2.668,5.187,1,1
8255,4,2017,2018-05-20 16:00:00,146,139,2,1,5.124,2.324,2.552,1,0
8256,4,2017,2018-05-19 00:00:00,154,150,2,2,4.411,2.885,2.704,0,2
8257,4,2017,2018-05-19 00:00:00,152,151,4,2,9.959,37,"4,00E-04",2,1
8258,4,2017,2018-05-20 16:00:00,148,140,1,0,5.136,2.859,2.005,0,0
8259,3,2017,2017-08-18 19:30:00,117,119,3,1,6.026,1.997,1.977,2,0
8260,3,2017,2017-08-19 14:30:00,120,123,1,0,3.683,3.637,268,0,0
8261,3,2017,2017-08-19 14:30:00,122,133,2,0,1.659,0.37,4.641,0,0
8262,3,2017,2017-08-19 14:30:00,118,121,1,0,2.777,4.207,3.016,1,0
8263,3,2017,2017-08-19 14:30:00,125,128,0,1,2.452,4.277,3.271,0,0
8264,3,2017,2017-08-19 14:30:00,131,129,0,3,1.403,3.199,5.398,0,2
8265,3,2017,2017-08-19 17:30:00,124,136,2,0,6.997,2.091,912,1,0
8266,3,2017,2017-08-20 14:30:00,135,132,0,0,342,1.854,7.804,0,0
8267,3,2017,2017-08-20 17:00:00,130,134,1,0,5.762,2.469,1.769,0,0
8268,3,2017,2017-08-25 19:30:00,134,118,1,3,4.144,2.784,3.072,0,2
8269,3,2017,2017-08-26 14:30:00,123,117,0,2,422,2.232,7.346,0,0
8270,3,2017,2017-08-26 14:30:00,132,131,0,1,2.766,3.257,3.977,0,1
